id,difficulty,width,height,mines,status,touches,guesses,revealed_count,total_safe_cells,score,method,guess
420,intermediate,16,16,40,won,65,4,216,216,65,naive,probability
421,intermediate,16,16,40,lost,74,8,211,216,80,naive,probability
422,intermediate,16,16,40,won,85,8,216,216,85,naive,probability
423,intermediate,16,16,40,won,110,0,216,216,110,naive,probability
424,intermediate,16,16,40,won,83,5,216,216,83,naive,probability
425,intermediate,16,16,40,won,83,8,216,216,83,naive,probability
426,intermediate,16,16,40,won,62,10,216,216,62,naive,probability
427,intermediate,16,16,40,lost,70,3,215,216,72,naive,probability
428,intermediate,16,16,40,lost,68,6,213,216,72,naive,probability
429,intermediate,16,16,40,won,85,0,216,216,85,naive,probability
430,intermediate,16,16,40,won,85,0,216,216,85,naive,probability
431,intermediate,16,16,40,won,70,1,216,216,70,naive,probability
432,intermediate,16,16,40,won,78,0,216,216,78,naive,probability
433,intermediate,16,16,40,won,76,0,216,216,76,naive,probability
434,intermediate,16,16,40,won,86,5,216,216,86,naive,probability
435,intermediate,16,16,40,won,83,1,216,216,83,naive,probability
436,intermediate,16,16,40,won,72,2,216,216,72,naive,probability
437,intermediate,16,16,40,won,67,1,216,216,67,naive,probability
438,intermediate,16,16,40,won,84,0,216,216,84,naive,probability
439,intermediate,16,16,40,won,89,0,216,216,89,naive,probability
440,intermediate,16,16,40,lost,30,1,68,216,179,naive,probability
441,intermediate,16,16,40,won,91,0,216,216,91,naive,probability
442,intermediate,16,16,40,lost,74,5,184,216,107,naive,probability
443,intermediate,16,16,40,lost,82,6,216,216,83,naive,probability
444,intermediate,16,16,40,won,83,4,216,216,83,naive,probability
445,intermediate,16,16,40,lost,70,4,214,216,73,naive,probability
446,intermediate,16,16,40,won,104,3,216,216,104,naive,probability
447,intermediate,16,16,40,won,85,6,216,216,85,naive,probability
448,intermediate,16,16,40,lost,77,6,213,216,81,naive,probability
449,intermediate,16,16,40,won,81,1,216,216,81,naive,probability
450,intermediate,16,16,40,won,57,6,216,216,57,naive,probability
451,intermediate,16,16,40,won,71,0,216,216,71,naive,probability
452,intermediate,16,16,40,won,81,3,216,216,81,naive,probability
453,intermediate,16,16,40,won,79,0,216,216,79,naive,probability
454,intermediate,16,16,40,won,64,0,216,216,64,naive,probability
455,intermediate,16,16,40,lost,80,2,216,216,81,naive,probability
456,intermediate,16,16,40,won,90,0,216,216,90,naive,probability
457,intermediate,16,16,40,won,78,0,216,216,78,naive,probability
458,intermediate,16,16,40,won,66,3,216,216,66,naive,probability
459,intermediate,16,16,40,won,72,3,216,216,72,naive,probability
460,intermediate,16,16,40,won,78,10,216,216,78,naive,probability
461,intermediate,16,16,40,won,53,1,216,216,53,naive,probability
462,intermediate,16,16,40,won,94,1,216,216,94,naive,probability
463,intermediate,16,16,40,won,104,0,216,216,104,naive,probability
464,intermediate,16,16,40,won,81,7,216,216,81,naive,probability
465,intermediate,16,16,40,lost,86,8,214,216,89,naive,probability
466,intermediate,16,16,40,won,61,1,216,216,61,naive,probability
467,intermediate,16,16,40,won,84,2,216,216,84,naive,probability
468,intermediate,16,16,40,won,78,1,216,216,78,naive,probability
469,intermediate,16,16,40,lost,76,1,216,216,77,naive,probability
470,intermediate,16,16,40,won,81,0,216,216,81,naive,probability
471,intermediate,16,16,40,won,80,4,216,216,80,naive,probability
472,intermediate,16,16,40,lost,72,2,215,216,74,naive,probability
473,intermediate,16,16,40,lost,8,6,19,216,206,naive,probability
474,intermediate,16,16,40,won,85,1,216,216,85,naive,probability
475,intermediate,16,16,40,won,83,0,216,216,83,naive,probability
476,intermediate,16,16,40,lost,50,6,202,216,65,naive,probability
477,intermediate,16,16,40,lost,34,3,157,216,94,naive,probability
478,intermediate,16,16,40,won,78,0,216,216,78,naive,probability
479,intermediate,16,16,40,won,84,1,216,216,84,naive,probability
480,intermediate,16,16,40,won,91,0,216,216,91,naive,probability
481,intermediate,16,16,40,won,70,1,216,216,70,naive,probability
482,intermediate,16,16,40,won,85,10,216,216,85,naive,probability
483,intermediate,16,16,40,won,105,3,216,216,105,naive,probability
484,intermediate,16,16,40,won,83,5,216,216,83,naive,probability
485,intermediate,16,16,40,won,74,0,216,216,74,naive,probability
486,intermediate,16,16,40,lost,71,8,211,216,77,naive,probability
487,intermediate,16,16,40,lost,52,3,214,216,55,naive,probability
488,intermediate,16,16,40,won,88,1,216,216,88,naive,probability
489,intermediate,16,16,40,lost,6,5,20,216,203,naive,probability
490,intermediate,16,16,40,lost,54,2,198,216,73,naive,probability
491,intermediate,16,16,40,won,78,0,216,216,78,naive,probability
492,intermediate,16,16,40,won,97,4,216,216,97,naive,probability
493,intermediate,16,16,40,won,79,5,216,216,79,naive,probability
494,intermediate,16,16,40,won,58,1,216,216,58,naive,probability
495,intermediate,16,16,40,won,96,4,216,216,96,naive,probability
496,intermediate,16,16,40,won,78,7,216,216,78,naive,probability
497,intermediate,16,16,40,won,88,0,216,216,88,naive,probability
498,intermediate,16,16,40,won,74,7,216,216,74,naive,probability
499,intermediate,16,16,40,won,87,7,216,216,87,naive,probability
500,intermediate,16,16,40,lost,58,1,202,216,73,naive,probability
501,intermediate,16,16,40,won,83,7,216,216,83,naive,probability
502,intermediate,16,16,40,won,73,5,216,216,73,naive,probability
503,intermediate,16,16,40,won,85,3,216,216,85,naive,probability
504,intermediate,16,16,40,won,79,0,216,216,79,naive,probability
505,intermediate,16,16,40,lost,56,1,216,216,57,naive,probability
506,intermediate,16,16,40,won,97,6,216,216,97,naive,probability
507,intermediate,16,16,40,won,110,5,216,216,110,naive,probability
508,intermediate,16,16,40,won,73,1,216,216,73,naive,probability
509,intermediate,16,16,40,won,102,6,216,216,102,naive,probability
510,intermediate,16,16,40,won,80,0,216,216,80,naive,probability
511,intermediate,16,16,40,lost,9,2,34,216,192,naive,probability
512,intermediate,16,16,40,won,106,4,216,216,106,naive,probability
513,intermediate,16,16,40,won,72,1,216,216,72,naive,probability
514,intermediate,16,16,40,won,89,12,216,216,89,naive,probability
515,intermediate,16,16,40,lost,88,2,215,216,90,naive,probability
516,intermediate,16,16,40,won,85,3,216,216,85,naive,probability
517,intermediate,16,16,40,won,62,0,216,216,62,naive,probability
518,intermediate,16,16,40,won,60,1,216,216,60,naive,probability
519,intermediate,16,16,40,won,88,0,216,216,88,naive,probability
520,intermediate,16,16,40,won,71,4,216,216,71,naive,probability
521,intermediate,16,16,40,won,78,1,216,216,78,naive,probability
522,intermediate,16,16,40,won,66,3,216,216,66,naive,probability
523,intermediate,16,16,40,won,65,0,216,216,65,naive,probability
524,intermediate,16,16,40,won,61,5,216,216,61,naive,probability
525,intermediate,16,16,40,won,58,0,216,216,58,naive,probability
526,intermediate,16,16,40,lost,61,2,173,216,105,naive,probability
527,intermediate,16,16,40,won,81,0,216,216,81,naive,probability
528,intermediate,16,16,40,won,90,4,216,216,90,naive,probability
529,intermediate,16,16,40,won,67,2,216,216,67,naive,probability
530,intermediate,16,16,40,won,67,0,216,216,67,naive,probability
531,intermediate,16,16,40,won,88,4,216,216,88,naive,probability
532,intermediate,16,16,40,won,85,15,216,216,85,naive,probability
533,intermediate,16,16,40,won,81,3,216,216,81,naive,probability
534,intermediate,16,16,40,won,96,2,216,216,96,naive,probability
535,intermediate,16,16,40,won,99,5,216,216,99,naive,probability
536,intermediate,16,16,40,lost,46,2,163,216,100,naive,probability
537,intermediate,16,16,40,won,82,4,216,216,82,naive,probability
538,intermediate,16,16,40,lost,42,6,186,216,73,naive,probability
539,intermediate,16,16,40,won,57,3,216,216,57,naive,probability
540,intermediate,16,16,40,won,84,5,216,216,84,naive,probability
541,intermediate,16,16,40,lost,59,6,215,216,61,naive,probability
542,intermediate,16,16,40,won,70,0,216,216,70,naive,probability
543,intermediate,16,16,40,won,87,10,216,216,87,naive,probability
544,intermediate,16,16,40,lost,51,2,200,216,68,naive,probability
545,intermediate,16,16,40,lost,75,1,216,216,76,naive,probability
546,intermediate,16,16,40,won,71,2,216,216,71,naive,probability
547,intermediate,16,16,40,lost,74,7,215,216,76,naive,probability
548,intermediate,16,16,40,won,87,2,216,216,87,naive,probability
549,intermediate,16,16,40,lost,75,3,209,216,83,naive,probability
550,intermediate,16,16,40,won,73,6,216,216,73,naive,probability
551,intermediate,16,16,40,won,107,1,216,216,107,naive,probability
552,intermediate,16,16,40,won,98,6,216,216,98,naive,probability
553,intermediate,16,16,40,lost,54,1,216,216,55,naive,probability
554,intermediate,16,16,40,won,64,0,216,216,64,naive,probability
555,intermediate,16,16,40,won,60,0,216,216,60,naive,probability
556,intermediate,16,16,40,won,94,7,216,216,94,naive,probability
557,intermediate,16,16,40,lost,81,2,213,216,85,naive,probability
558,intermediate,16,16,40,won,105,1,216,216,105,naive,probability
559,intermediate,16,16,40,lost,68,17,158,216,127,naive,probability
560,intermediate,16,16,40,won,87,1,216,216,87,naive,probability
561,intermediate,16,16,40,won,92,5,216,216,92,naive,probability
562,intermediate,16,16,40,won,94,2,216,216,94,naive,probability
563,intermediate,16,16,40,won,90,3,216,216,90,naive,probability
564,intermediate,16,16,40,won,83,3,216,216,83,naive,probability
565,intermediate,16,16,40,won,63,0,216,216,63,naive,probability
566,intermediate,16,16,40,won,90,0,216,216,90,naive,probability
567,intermediate,16,16,40,won,82,9,216,216,82,naive,probability
568,intermediate,16,16,40,won,65,2,216,216,65,naive,probability
569,intermediate,16,16,40,won,65,2,216,216,65,naive,probability
570,intermediate,16,16,40,won,63,0,216,216,63,naive,probability
571,intermediate,16,16,40,won,103,2,216,216,103,naive,probability
572,intermediate,16,16,40,won,75,3,216,216,75,naive,probability
573,intermediate,16,16,40,won,81,0,216,216,81,naive,probability
574,intermediate,16,16,40,lost,2,1,10,216,209,naive,probability
575,intermediate,16,16,40,won,73,1,216,216,73,naive,probability
576,intermediate,16,16,40,won,76,0,216,216,76,naive,probability
577,intermediate,16,16,40,won,107,10,216,216,107,naive,probability
578,intermediate,16,16,40,won,80,0,216,216,80,naive,probability
579,intermediate,16,16,40,won,71,2,216,216,71,naive,probability
580,intermediate,16,16,40,lost,74,6,215,216,76,naive,probability
581,intermediate,16,16,40,won,71,8,216,216,71,naive,probability
582,intermediate,16,16,40,lost,48,4,171,216,94,naive,probability
583,intermediate,16,16,40,lost,72,1,208,216,81,naive,probability
584,intermediate,16,16,40,won,85,11,216,216,85,naive,probability
585,intermediate,16,16,40,won,78,0,216,216,78,naive,probability
586,intermediate,16,16,40,won,48,1,216,216,48,naive,probability
587,intermediate,16,16,40,won,87,4,216,216,87,naive,probability
588,intermediate,16,16,40,won,70,0,216,216,70,naive,probability
589,intermediate,16,16,40,won,78,6,216,216,78,naive,probability
590,intermediate,16,16,40,lost,32,6,95,216,154,naive,probability
591,intermediate,16,16,40,won,77,4,216,216,77,naive,probability
592,intermediate,16,16,40,won,71,6,216,216,71,naive,probability
593,intermediate,16,16,40,won,56,0,216,216,56,naive,probability
594,intermediate,16,16,40,lost,81,1,216,216,82,naive,probability
595,intermediate,16,16,40,lost,69,1,216,216,70,naive,probability
596,intermediate,16,16,40,won,68,1,216,216,68,naive,probability
597,intermediate,16,16,40,won,59,2,216,216,59,naive,probability
598,intermediate,16,16,40,won,64,3,216,216,64,naive,probability
599,intermediate,16,16,40,lost,77,4,204,216,90,naive,probability
600,intermediate,16,16,40,won,67,8,216,216,67,naive,probability
601,expert,30,16,99,lost,143,20,334,381,191,naive,probability
602,expert,30,16,99,lost,190,21,381,381,191,naive,probability
603,expert,30,16,99,lost,96,7,206,381,272,naive,probability
604,expert,30,16,99,lost,114,16,232,381,264,naive,probability
605,expert,30,16,99,lost,37,7,88,381,331,naive,probability
606,expert,30,16,99,lost,177,17,318,381,241,naive,probability
607,expert,30,16,99,won,212,12,381,381,212,naive,probability
608,expert,30,16,99,lost,180,8,359,381,203,naive,probability
609,expert,30,16,99,won,200,14,381,381,200,naive,probability
610,expert,30,16,99,won,243,29,381,381,243,naive,probability
611,expert,30,16,99,lost,142,22,381,381,143,naive,probability
612,expert,30,16,99,won,187,14,381,381,187,naive,probability
613,expert,30,16,99,lost,203,13,360,381,225,naive,probability
614,expert,30,16,99,won,174,21,381,381,174,naive,probability
615,expert,30,16,99,lost,50,2,74,381,358,naive,probability
616,expert,30,16,99,lost,53,5,120,381,315,naive,probability
617,expert,30,16,99,lost,128,9,265,381,245,naive,probability
618,expert,30,16,99,lost,158,11,301,381,239,naive,probability
619,expert,30,16,99,lost,140,9,307,381,215,naive,probability
620,expert,30,16,99,lost,14,7,54,381,342,naive,probability
621,expert,30,16,99,lost,228,33,366,381,244,naive,probability
622,expert,30,16,99,lost,183,11,374,381,191,naive,probability
623,expert,30,16,99,lost,123,8,319,381,186,naive,probability
624,expert,30,16,99,lost,113,9,240,381,255,naive,probability
625,expert,30,16,99,lost,122,8,278,381,226,naive,probability
626,expert,30,16,99,lost,96,1,214,381,264,naive,probability
627,expert,30,16,99,won,217,18,381,381,217,naive,probability
628,expert,30,16,99,won,203,14,381,381,203,naive,probability
629,expert,30,16,99,lost,82,2,184,381,280,naive,probability
630,expert,30,16,99,lost,103,4,274,381,211,naive,probability
631,expert,30,16,99,lost,157,10,301,381,238,naive,probability
632,expert,30,16,99,lost,204,8,373,381,213,naive,probability
633,expert,30,16,99,lost,129,5,277,381,234,naive,probability
634,expert,30,16,99,won,216,22,381,381,216,naive,probability
635,expert,30,16,99,lost,151,14,267,381,266,naive,probability
636,expert,30,16,99,won,197,2,381,381,197,naive,probability
637,expert,30,16,99,lost,215,12,379,381,218,naive,probability
638,expert,30,16,99,won,201,11,381,381,201,naive,probability
639,expert,30,16,99,lost,4,2,41,381,345,naive,probability
640,expert,30,16,99,lost,175,14,356,381,201,naive,probability
641,expert,30,16,99,lost,120,7,233,381,269,naive,probability
642,expert,30,16,99,won,208,13,381,381,208,naive,probability
643,expert,30,16,99,lost,171,12,357,381,196,naive,probability
644,expert,30,16,99,lost,135,8,262,381,255,naive,probability
645,expert,30,16,99,lost,187,7,380,381,189,naive,probability
646,expert,30,16,99,lost,139,3,261,381,260,naive,probability
647,expert,30,16,99,lost,62,16,126,381,318,naive,probability
648,expert,30,16,99,lost,149,11,325,381,206,naive,probability
649,expert,30,16,99,lost,210,5,380,381,212,naive,probability
650,expert,30,16,99,won,221,10,381,381,221,naive,probability
651,expert,30,16,99,lost,186,8,379,381,189,naive,probability
652,expert,30,16,99,lost,22,1,42,381,362,naive,probability
653,expert,30,16,99,lost,92,18,228,381,246,naive,probability
654,expert,30,16,99,lost,149,10,277,381,254,naive,probability
655,expert,30,16,99,lost,126,13,250,381,258,naive,probability
656,expert,30,16,99,lost,168,6,361,381,189,naive,probability
657,expert,30,16,99,lost,96,16,174,381,304,naive,probability
658,expert,30,16,99,lost,173,16,316,381,239,naive,probability
659,expert,30,16,99,lost,176,20,377,381,181,naive,probability
660,expert,30,16,99,lost,162,15,360,381,184,naive,probability
661,expert,30,16,99,lost,186,20,369,381,199,naive,probability
662,expert,30,16,99,lost,12,11,23,381,371,naive,probability
663,expert,30,16,99,lost,194,7,381,381,195,naive,probability
664,expert,30,16,99,lost,167,13,381,381,168,naive,probability
665,expert,30,16,99,won,159,12,381,381,159,naive,probability
666,expert,30,16,99,lost,7,5,24,381,365,naive,probability
667,expert,30,16,99,lost,4,3,12,381,374,naive,probability
668,expert,30,16,99,lost,113,5,221,381,274,naive,probability
669,expert,30,16,99,won,171,15,381,381,171,naive,probability
670,expert,30,16,99,lost,191,13,378,381,195,naive,probability
671,expert,30,16,99,lost,221,12,380,381,223,naive,probability
672,expert,30,16,99,won,193,30,381,381,193,naive,probability
673,expert,30,16,99,lost,59,6,111,381,330,naive,probability
674,expert,30,16,99,lost,174,7,325,381,231,naive,probability
675,expert,30,16,99,lost,134,10,261,381,255,naive,probability
676,expert,30,16,99,lost,161,9,352,381,191,naive,probability
677,expert,30,16,99,lost,150,3,347,381,185,naive,probability
678,expert,30,16,99,lost,5,4,16,381,371,naive,probability
679,expert,30,16,99,won,183,11,381,381,183,naive,probability
680,expert,30,16,99,lost,4,2,21,381,365,naive,probability
681,expert,30,16,99,lost,170,9,295,381,257,naive,probability
682,expert,30,16,99,lost,199,15,369,381,212,naive,probability
683,expert,30,16,99,lost,161,36,287,381,256,naive,probability
684,expert,30,16,99,lost,138,6,264,381,256,naive,probability
685,expert,30,16,99,lost,13,11,24,381,371,naive,probability
686,expert,30,16,99,lost,75,3,162,381,295,naive,probability
687,expert,30,16,99,lost,130,11,235,381,277,naive,probability
688,expert,30,16,99,lost,6,5,17,381,371,naive,probability
689,expert,30,16,99,won,217,7,381,381,217,naive,probability
690,expert,30,16,99,lost,161,12,341,381,202,naive,probability
691,expert,30,16,99,lost,106,7,255,381,233,naive,probability
692,expert,30,16,99,won,211,25,381,381,211,naive,probability
693,expert,30,16,99,lost,87,3,206,381,263,naive,probability
694,expert,30,16,99,lost,87,14,176,381,293,naive,probability
695,expert,30,16,99,lost,186,21,381,381,187,naive,probability
696,expert,30,16,99,lost,162,11,342,381,202,naive,probability
697,expert,30,16,99,lost,100,10,250,381,232,naive,probability
698,expert,30,16,99,lost,136,10,354,381,164,naive,probability
699,expert,30,16,99,lost,35,2,112,381,305,naive,probability
700,expert,30,16,99,won,188,15,381,381,188,naive,probability
701,expert,30,16,99,lost,171,4,336,381,217,naive,probability
702,expert,30,16,99,lost,8,7,19,381,371,naive,probability
703,expert,30,16,99,lost,155,11,358,381,179,naive,probability
704,expert,30,16,99,won,191,9,381,381,191,naive,probability
705,expert,30,16,99,lost,193,19,356,381,219,naive,probability
706,expert,30,16,99,lost,65,4,129,381,318,naive,probability
707,expert,30,16,99,lost,128,16,258,381,252,naive,probability
708,expert,30,16,99,won,182,12,381,381,182,naive,probability
709,expert,30,16,99,lost,130,6,264,381,248,naive,probability
710,expert,30,16,99,won,228,14,381,381,228,naive,probability
711,expert,30,16,99,won,201,10,381,381,201,naive,probability
712,expert,30,16,99,lost,137,3,327,381,192,naive,probability
713,expert,30,16,99,lost,157,6,360,381,179,naive,probability
